,show_filename_prefix,episode_filename_prefix,Podcast_name,Episode_name,Dominant_topic,Percent,Processed_text,Keywords,Duration of the episode,Publisher of the show,Description of the episode,rss_link
300,show_51eQiEP7O1VEjmwQuF48dH,3q7O1UxY4WxXq8Tb4BbrWx,Straight-Up Sports ,Missouri 8-Man Week 7 Preview,2,0.921999990940094,,city conference county district game north number patent state team,38.19643333333333,Devin Lynn Albertson,"It’s a great week, check it out.  ",https://anchor.fm/s/c4be3c4/podcast/rss
301,show_51eQiEP7O1VEjmwQuF48dH,43xyfSmwXHFX3owAu4k6l6,Straight-Up Sports ,8-Man Team Camp in Albany ,2,0.5559999942779541,,city conference county district game north number patent state team,14.223766666666664,Devin Lynn Albertson,I went over to Albany to watch nine teams participate in a team camp. These are my thoughts.  ,https://anchor.fm/s/c4be3c4/podcast/rss
302,show_51eQiEP7O1VEjmwQuF48dH,4DPX1ez01MCmovjIXt5V9P,Straight-Up Sports ,Week 4 8-Man Preview ,2,0.9819999933242798,,city conference county district game north number patent state team,25.99628333333333,Devin Lynn Albertson,"Week 4 is here, check it out.  ",https://anchor.fm/s/c4be3c4/podcast/rss
303,show_51eQiEP7O1VEjmwQuF48dH,5I20T4rgc9xyfsT4m29ML3,Straight-Up Sports ,Missouri 8-Man Football Recap,2,0.9990000128746033,,city conference county district game north number patent state team,12.218733333333333,Devin Lynn Albertson,Devin gives his thoughts on Week 2 of the season.  ,https://anchor.fm/s/c4be3c4/podcast/rss
304,show_51eQiEP7O1VEjmwQuF48dH,5R0uCErbmlk183EcYwZ2k3,Straight-Up Sports ,Missouri 8-Man Recap,2,0.9990000128746033,,city conference county district game north number patent state team,18.51675,Devin Lynn Albertson,Enjoy and share! ,https://anchor.fm/s/c4be3c4/podcast/rss
305,show_51eQiEP7O1VEjmwQuF48dH,5qr1iREVfl0vwyH1Kf0pRy,Straight-Up Sports ,Week 5 Missouri 8-Man Review,2,0.9710000157356262,,city conference county district game north number patent state team,34.70338333333333,Devin Lynn Albertson,It’s a mess and I try to sort through it all.  ,https://anchor.fm/s/c4be3c4/podcast/rss
306,show_51eQiEP7O1VEjmwQuF48dH,6HL0RumDNbGxrb2ZJjsDWL,Straight-Up Sports ,Missouri 8-Man 2019 District Assignments Reaction ,2,0.9049999713897705,,city conference county district game north number patent state team,14.35845,Devin Lynn Albertson,Devin gives his thoughts on the 2019 Missouri 8-Man District Assignments. Also previews Jamboree Friday.  ,https://anchor.fm/s/c4be3c4/podcast/rss
307,show_51eQiEP7O1VEjmwQuF48dH,6Izkb6Ou5j4oyDObGY1qwi,Straight-Up Sports ,Missouri 8-Man Football Week 9 Review,2,0.9409999847412109,,city conference county district game north number patent state team,15.454433333333334,Devin Lynn Albertson,Playoffs?! ,https://anchor.fm/s/c4be3c4/podcast/rss
308,show_51eQiEP7O1VEjmwQuF48dH,6f1wBZGinKlvCEvZkSbC1Z,Straight-Up Sports ,Missouri 8-Man Week 8 Review,2,0.9700000286102295,,city conference county district game north number patent state team,31.76373333333333,Devin Lynn Albertson,Points! ,https://anchor.fm/s/c4be3c4/podcast/rss
309,show_51eQiEP7O1VEjmwQuF48dH,6kFHbJjsco3HV2UrkCvhiX,Straight-Up Sports ,Week 1 Recap: 8-Man Football ,2,0.906000018119812,,city conference county district game north number patent state team,11.72995,Devin Lynn Albertson,Devin recaps Week 1 action.  ,https://anchor.fm/s/c4be3c4/podcast/rss
310,show_51eQiEP7O1VEjmwQuF48dH,7IXyb9IpwTy8LQ8VUi3Gzl,Straight-Up Sports ,Week 2 Missouri 8-Man Preview ,2,0.9739999771118164,,city conference county district game north number patent state team,21.22768333333333,Devin Lynn Albertson,Devin previews Week 2 including two upset picks.  ,https://anchor.fm/s/c4be3c4/podcast/rss
311,show_51eQiEP7O1VEjmwQuF48dH,7lHUie3OrkSxMpUZA7aMDU,Straight-Up Sports ,Week 5 Missouri 8-Man Preview ,2,0.972000002861023,,city conference county district game north number patent state team,34.70338333333333,Devin Lynn Albertson,Enjoy! ,https://anchor.fm/s/c4be3c4/podcast/rss
312,show_51eQiEP7O1VEjmwQuF48dH,7xJKI7g2jVO4tT733hCtwd,Straight-Up Sports ,Missouri 8-Man Week 6 Preview ,2,0.9599999785423279,,city conference county district game north number patent state team,29.4162,Devin Lynn Albertson,"Score predictions, playoff/conference outlook and more! ",https://anchor.fm/s/c4be3c4/podcast/rss
313,show_1MOX9JsJxj4qMVkECiO4dF,0y5UWGqQGcRDQRF0BozZfX,Texas Sports And Sounds with your host Daniel Masias,My interview with Hawley Bearcats OL Justin Howeth,5,0.5080000162124634,,defense football game league mean play player season state team,7.26785,Daniel Masias,I interviewed Justin Howeth as he is the first guest to be on Patriots Sports Talk From Tx  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
314,show_1MOX9JsJxj4qMVkECiO4dF,1HNQVbqMt2ecpo7ycsGn0P,Texas Sports And Sounds with your host Daniel Masias,My interview with Vanessa Gonzalez,5,0.4429999887943268,,defense football game league mean play player season state team,6.260866666666668,Daniel Masias,Interview with Head Cheerleader Vanessa Gonzalez  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
315,show_1MOX9JsJxj4qMVkECiO4dF,1j7r7kFe2lw0OqaaUbufa6,Texas Sports And Sounds with your host Daniel Masias,Cutter Martin interview,5,0.5059999823570251,,defense football game league mean play player season state team,5.92225,Daniel Masias,Interview with Hamlin Piper Cutter Martin  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
316,show_1MOX9JsJxj4qMVkECiO4dF,1ypJkO8pENtpw4ssonrYUr,Texas Sports And Sounds with your host Daniel Masias,Austin Brown interview,5,0.5889999866485596,,defense football game league mean play player season state team,7.23185,Daniel Masias,I chat with Austin Brown and we talk about his amazing game last week  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
317,show_1MOX9JsJxj4qMVkECiO4dF,29BIBXuRegRaxdUroi8FP1,Texas Sports And Sounds with your host Daniel Masias,Dan Byerly interview,1,0.3409999907016754,,different head love mean money person place real sure thank,18.998566666666665,Daniel Masias,An amazing interview as i talked with Hamlin Alumni from the 85 Hamlin Piper team Dan Byerly  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
318,show_1MOX9JsJxj4qMVkECiO4dF,40sHdfqeBn5Ln6q2KJtfi4,Texas Sports And Sounds with your host Daniel Masias,Austin Lozano interview,5,0.5529999732971191,,defense football game league mean play player season state team,6.0747333333333335,Daniel Masias,My interview with Austin Lozano  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
319,show_1MOX9JsJxj4qMVkECiO4dF,6JjROUi5vnTpSDOHKPTKv7,Texas Sports And Sounds with your host Daniel Masias,Pats vs Ravens post game.also a shoutout to the Hawley Bearcats,5,0.7369999885559082,,defense football game league mean play player season state team,7.8909166666666675,Daniel Masias,Pats suffering 1st lost of the season as the explosive Ravens rushing attack ran all over the boogeyman defense.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support,https://anchor.fm/s/fc06750/podcast/rss
320,show_1MOX9JsJxj4qMVkECiO4dF,78j3iihVRJbsIPYYDos8bi,Texas Sports And Sounds with your host Daniel Masias,Interview with Devin Williams from Hamlin,5,0.3409999907016754,,defense football game league mean play player season state team,9.899833333333332,Daniel Masias,"Me and Devin Williams from Hamlin talk playoffs,Music and the Hamlin Community  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/daniel-masias/support",https://anchor.fm/s/fc06750/podcast/rss
321,show_3CUXgFDBJICrJnxhL9I5um,32HymiJJUGBw9HdXSAklWt,The Alley Sports Podcast ,The Alley Sports Podcast Episode 1,5,0.5350000262260437,,defense football game league mean play player season state team,76.8788,The Alley Sports Podcast ,"On the first episode of the Alley Sports Podcast Anthony, Paul, Frank, and special guests Tyler and Ross break down the Antonio Brown saga, hard knocks, and the Bears season schedule.  Of course we also hear Frank's weird thoughts. ",https://anchor.fm/s/d322e74/podcast/rss
322,show_6DasKwwFQBRx7zwbvTO2zS,0tr4sRAjtfK0Sq13shwkmo,The Brown Sports Convos Podcast,Shayna Mehta '19 - Brown Women's Basketball,5,0.45500001311302185,,defense football game league mean play player season state team,23.26813333333333,Brown Sports Convos,"Sam, TJ, and Ethan sit down with Brown University Women's Basketball star Shayna Mehta '19 to talk about her basketball career and more. ",https://anchor.fm/s/8554404/podcast/rss
323,show_6DasKwwFQBRx7zwbvTO2zS,1mnUyFMInlusROg7ewMsKn,The Brown Sports Convos Podcast,Brown. 21. Set. Hut! - Pilot,5,0.6420000195503235,,defense football game league mean play player season state team,30.33905,Brown Sports Convos,"Welcome to Brown. 21. Set. Hut!, a podcast on all things football, brought to you by Brown Sports Convos! Join Alex Vang '21, David Coady 21, Vincent Almerico '21, and Michael Tan '21 as they discuss free agency, the upcoming draft, and give their boldest predictions for next season. ",https://anchor.fm/s/8554404/podcast/rss
324,show_5Ux2r2A0Hjg79Uz5TU9yNu,2WHecUMH7Qcl2eD3iY2Lap,The DAWG Sports Radio,Episode 3: The Dawg Pond ,5,0.6990000009536743,,defense football game league mean play player season state team,9.719866666666666,Nate Elias,"Special guests Conner, Nick, and Ross  ---   Send in a voice message: https://anchor.fm/nate-dawg/message Support this podcast: https://anchor.fm/nate-dawg/support",https://anchor.fm/s/11f00c74/podcast/rss
325,show_5Ux2r2A0Hjg79Uz5TU9yNu,4cfYFgPm1IEIzkYwdpSDa5,The DAWG Sports Radio,The DAWG Sports Radio (Trailer),0,0.6700000166893005,,basketball card coach game high number player price school sport,0.7430333333333333,Nate Elias, ---   Send in a voice message: https://anchor.fm/nate-dawg/message Support this podcast: https://anchor.fm/nate-dawg/support,https://anchor.fm/s/11f00c74/podcast/rss
326,show_5Ux2r2A0Hjg79Uz5TU9yNu,4xCROTg2YEjZSkegQliH0r,The DAWG Sports Radio,Episode 2: Top 150 All Time NCAA football team,5,0.7049999833106995,,defense football game league mean play player season state team,42.017666666666656,Nate Elias,Every great first and second team player in NCAA history.  ---   Send in a voice message: https://anchor.fm/nate-dawg/message Support this podcast: https://anchor.fm/nate-dawg/support,https://anchor.fm/s/11f00c74/podcast/rss
327,show_5Ux2r2A0Hjg79Uz5TU9yNu,6EPydqQ1PP7tsbA5yA5E3P,The DAWG Sports Radio,Episode 1: The Pilot,5,0.8029999732971191,,defense football game league mean play player season state team,11.200916666666664,Nate Elias,"The beginning of The DAWG Sports Radio, please feel free to listen and to give tips on what can be improved.  ---   Send in a voice message: https://anchor.fm/nate-dawg/message Support this podcast: https://anchor.fm/nate-dawg/support",https://anchor.fm/s/11f00c74/podcast/rss
328,show_08l2CKYQm9DJ0fHaoQZGQA,0Ef9EpX0y84Vx0OBBaRwm9,The Dadgum Sports Podcast,Episode 1: First Time?,5,0.671999990940094,,defense football game league mean play player season state team,25.46145,Cole Cody,"An rundown of major college football coaching candidates, touching on the NFL MVP race, AR HS football playoffs, college basketball, and more.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/cole-cody/support",https://anchor.fm/s/1134c838/podcast/rss
329,show_5TrYxUrvDMhZVEiLAw0ckm,1MFuXKoawIY0Hq8G64TDRP,The Fight Chase Muay Thai & MMA Podcast,"KEVIN ROSS "" The Soul Assassin"" ( Pro Muay Thai Fighter ) part 1",1,0.9240000247955322,,different head love mean money person place real sure thank,66.6107,Kelly Green/ Kurt Brooks,"This is one great podcast!!! You will definitely want to listen to this 2 part podcast with ""The Soul Assassin"" Kevin Ross. Arguably the biggest name in American Muay Thai and a very inspirational person. This podcast is filled with positivity and reality! Listen and share it with your friends. Don't forget to support the podcast on the home page if you can so we can keep bringing you high quality and inspirational guests! ****Get ""Dancing With Saenchai"" by Kevin Ross here!!!****  https://www.thesoulassassin.com/   https://www.instagram.com/dasoulassassin/   https://www.facebook.com/kevinthesoulassassin/   Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
330,show_5TrYxUrvDMhZVEiLAw0ckm,2GdftYXBkeTR3zyPJBuZeb,The Fight Chase Muay Thai & MMA Podcast,GREGORY SANZO ( Pro Muay Thai Fighter) Part 1,1,0.9240000247955322,,different head love mean money person place real sure thank,58.27511666666667,Kelly Green/ Kurt Brooks,"Special Guest Muay Thai Fighter Gregory Sanzo (Part 1) Kelly & Kurt get a chance to talk to another amazing fighter Gregory Sanzo of Texas. Sanzo has fought Muay Thai for many years now and we get insight into his journey. From inner gym smokers to the big stage of Muay Thai in the motherland, Bangkok Thailand! Sanzo shares stories and adventures from Thailand ranging from his first trip to spend a short amount of time in a Thai Prison! Another captivating and positive guest on the Fight Chase Muay Thai & MMA Podcast! Sanzo IG Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
331,show_5TrYxUrvDMhZVEiLAw0ckm,2TF5v6yeryxK7gZaOld6Qy,The Fight Chase Muay Thai & MMA Podcast,"KEVIN ROSS "" The Soul Assassin"" ( Pro Muay Thai Fighter )part 2",1,0.9169999957084656,,different head love mean money person place real sure thank,83.95096666666667,Kelly Green/ Kurt Brooks,"  This is one great podcast!!! You will definitely want to listen to this 2 part podcast with ""The Soul Assassin"" Kevin Ross. Arguably the biggest name in American Muay Thai and a very inspirational person. This podcast is filled with positivity and reality! Listen and share it with your friends. Don't forget to support the podcast on the home page if you can so we can keep bringing you high quality and inspirational guests! ****Get ""Dancing With Saenchai"" by Kevin Ross here!!!**** https://www.thesoulassassin.com/  https://www.instagram.com/dasoulassassin/  https://www.facebook.com/kevinthesoulassassin/  Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
332,show_5TrYxUrvDMhZVEiLAw0ckm,2VwWfZXNRKqjduY2D6vzQ9,The Fight Chase Muay Thai & MMA Podcast,What makes a good coach?,1,0.7990000247955322,,different head love mean money person place real sure thank,69.90521666666666,Kelly Green/ Kurt Brooks,"In this episode, Kelly and Kurt discuss what they see as the makings of a good coach. Tips and thoughts on helping you find the coach that will fit you and some red flags to be aware of while seeking out that one special coach! Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
333,show_5TrYxUrvDMhZVEiLAw0ckm,2oZXCrxiDA3HuIgl5EPtwj,The Fight Chase Muay Thai & MMA Podcast,Self defense discussions!,1,0.9440000057220459,,different head love mean money person place real sure thank,83.88788333333333,Kelly Green/ Kurt Brooks,"In this episode, Kelly & Kurt talk about what they would do in real-life self-defense situations. No tough guy BS here but as 2 people that have trained for many years in multiple martial arts. What would they do and what would you do!? Listen and share it with your friends. Don't forget to support the podcast on the home page if you can so we can keep bringing you high quality and inspirational guests! Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG    ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
334,show_5TrYxUrvDMhZVEiLAw0ckm,2zQHsApS4Yfh9IaZM7d89c,The Fight Chase Muay Thai & MMA Podcast,DAVE LEDUC ( Lethwei World Champion ) part 1,1,0.9309999942779541,,different head love mean money person place real sure thank,78.9792,Kelly Green/ Kurt Brooks,"In this 2 part episode, Kelly & Kurt get to talk with none other than the King of Lethwei Dave Leduc. Dave is the face of modern-day Lethwei, the art of 9 limbs. We get to talk about the culture and martial art of Myanmar. Dave tells us of some very exciting things coming up this year for him and the sport of Lethwei! Another episode you will not want to miss. Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
335,show_5TrYxUrvDMhZVEiLAw0ckm,3BYYJFhxAHiACSluq50Dae,The Fight Chase Muay Thai & MMA Podcast,GREGORY SANZO (Pro Muay Thai Fighter) Part 2,1,0.9049999713897705,,different head love mean money person place real sure thank,78.22686666666667,Kelly Green/ Kurt Brooks,"Special Guest Muay Thai Fighter Gregory Sanzo (Part 2) Kelly & Kurt get a chance to talk to another amazing fighter Gregory Sanzo of Texas. Sanzo has fought Muay Thai for many years now and we get insight into his journey. From inner gym smokers to the big stage of Muay Thai in the motherland, Bangkok Thailand! Sanzo shares stories and adventures from Thailand ranging from his first trip to spend a short amount of time in a Thai Prison! Another captivating and positive guest on the Fight Chase Muay Thai & MMA Podcast! Sanzo IG Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
336,show_5TrYxUrvDMhZVEiLAw0ckm,3vQF0WiyOW25GcuOVfNtDQ,The Fight Chase Muay Thai & MMA Podcast,The highest of highs and lowest of lows in combat sports! ,1,0.8830000162124634,,different head love mean money person place real sure thank,68.50158333333333,Kelly Green/ Kurt Brooks, Kelly & Kurt talk about the ups and downs of competition. discussing the notions that if you lose at that will define you as a loser. They talk person experiences with losing fights and matches from the highs to the lows. This is about the agony of defeat!  Fight Chase Muay Thai & MMA Podcast Fight Chase on IG  Fight Chase Website  Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club      Carson Kickboxing Club on IG   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support,https://anchor.fm/s/a7c80d0/podcast/rss
337,show_5TrYxUrvDMhZVEiLAw0ckm,4hccIEvur8QfuM3uFXbvPl,The Fight Chase Muay Thai & MMA Podcast,Talking with Federal law enforcement officer Alex (PART 1),1,0.8980000019073486,,different head love mean money person place real sure thank,58.49686666666667,Kelly Green/ Kurt Brooks,"( PART 1) In this 2 part episode, Kelly & Kurt get a chance to look at martial arts from another perspective. We talk with a federal law enforcement officer about training martial arts and the real-world applications he uses. How does training help him deal with high-pressure situations dealing with high-risk warrants? Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
338,show_5TrYxUrvDMhZVEiLAw0ckm,6azJYyQNlgyqdG3NFresr4,The Fight Chase Muay Thai & MMA Podcast,Tips for your first trip to Thailand!,1,0.878000020980835,,different head love mean money person place real sure thank,86.81901666666668,Kelly Green/ Kurt Brooks,"So you want to go to Thailand!? We all have so many doubts and questions. In this episode, Kelly & Kurt take you, step by step from walking into the Post office to get a passport to a few of the scams to avoid. Literally a step by step for your first trip to the land of smiles. Answering many of the questions that you have before you take the step to book that trip! Fight Chase Muay Thai & MMA Podcast Fight Chase on IG Fight Chase Website Fight Chase YouTube Fight Chase GEAR Carson Kickboxing Club   Carson Kickboxing Club on IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
339,show_5TrYxUrvDMhZVEiLAw0ckm,74twOeX5N2bMwuUMFkogmC,The Fight Chase Muay Thai & MMA Podcast,Coming back from Thailand!!,1,0.9300000071525574,,different head love mean money person place real sure thank,50.98908333333333,Kelly Green/ Kurt Brooks,"In this episode Kelly and Kurt talk about some of the readjustments they go through after spending a long period of time in Thailand. The price of things the availability of food traffic and all other sorts of things  ** the first 10 min my mic was cutting out ,sorry about that but we clear it up!  If you want more exciting and interesting guests like this help us by going to our Anchor.fm/fightchase and hit that ""support this podcast"" button and help us out for as little as   $ .99  a month!!   https://www.instagram.com/fightchase/    https://www.instagram.com/carsonkickboxingclub/   http://fightchase.com/   https://www.youtube.com/fightchase    ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
340,show_5TrYxUrvDMhZVEiLAw0ckm,7dSVVO5b6fnlxjcZvTQpLH,The Fight Chase Muay Thai & MMA Podcast,George Hickman ( Tiger Muay Thai head coach ) ,1,0.8220000267028809,,different head love mean money person place real sure thank,55.16713333333333,Kelly Green/ Kurt Brooks,"I had the chance to talk with George Hickman. George, along with his brother head up the MMA program at the world-famous Tiger Muay Thai & MMA in Phuket Thailand. We talk about his coming up in wrestling and moving into the MMA. He then tells of traveling to the motherland of Muay Thai and like most of us fall in love with Thailand. Tiger Muay Thai George Hickman George Hickman IG Fight Chase Store Fight Chase IG Carson Kickboxing Club IG  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/fightchase/message Support this podcast: https://anchor.fm/fightchase/support",https://anchor.fm/s/a7c80d0/podcast/rss
341,show_4VRQyd375vp746S4ZeGM2h,4ujUDdoTVqJxPTpYHRzkhR,The GNN Sports Podcast,The GNN Sports Podcast — Gino Fontanarosa (Epi. 14),5,0.4129999876022339,,defense football game league mean play player season state team,7.887433333333332,The GNN Sports Podcast,"Khari Demos sits down with Lewiston-Porter RB Gino Fontanarosa at a team dinner, ahead of the Lancers' non-league battle with Newfane. With just 113 yards needed to crack 1,000, Gino's 887 rushing yards currently place him as Western New York's leading rusher. ",https://anchor.fm/s/c05d500/podcast/rss
342,show_7I72WbO2GLAnwKJIg95eVZ,549ffCHNalbdZimjxAam53,The Good Sports Podcast,"My story: Jhon Cosgrove, the running broccoli",1,0.7009999752044678,,different head love mean money person place real sure thank,36.42523333333333,The Good Sports,"In episode 23 we kick off our focus on sport for development personal stories by speaking to our friend and fellow Cricket Without Boundaries volunteer Jhon Cosgrove (@pickledjhon on social media). We talk to Jhon about his love of running going from a reluctant jogger to a sub 3 hour marathon obsessive. We discuss the benefits of parkrun, how his new habit has helped his mental health and his positive use of social media. We also explore the particular benefits of individual sports versus our more familiar territory of team pursuits. Jhon also joins us for a slightly irreverent quiz on running - will he be able to beat out the regulars quizzers Sara and Lee? We would love to hear from others who have used running to help their health, or if you have any general questions or comments, you can get in touch with us on: Twitter: @goodsportscast Instagram: @goodsportscast Facebook: facebook.com/goodsportscast Email: info@goodsportscast.org.uk Our upcoming episodes will be focusing more on hearing the personal stories who have lived and breathed sport for social good. We've got some exciting stories in the pipeline! As always please review, rate and subscribe on your preferred platform and enjoy the pod! ",https://anchor.fm/s/2e3d47c/podcast/rss
343,show_23maqJIsUYRIHPMvpGo2iY,1EQh1Dx4mN7JbXwWV4wIFG,The MMA Morning Show with Sam Shapiro,What you should know for the McGregor/Cerrone,1,0.6850000023841858,,different head love mean money person place real sure thank,20.1197,Sam Shapiro,"WE ARRREEEEE LIVE! For the first episode of the MMA Morning Show, Sam tells you everything you need to know for the Mcgregor/Cerrone Fight so you know what you're talking about on Saturday night.  Want to ask a question to be answered on the podcast? Go to anchor.fm/samshapiro/message Instagram: @MMAMorningShow  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/samshapiro/support",https://anchor.fm/s/113e9a48/podcast/rss
344,show_2ZmkJzlj5rCTTCV8cnvm8F,1qG8Sig5WOwfDEqprx2Z1f,The Philly Special Podcast | A Philadelphia Sports Podcast,S2: E7 | Interview w/ NBA Insider Greg Sylvander of The Miami Heat Beat,5,0.7940000295639038,,defense football game league mean play player season state team,35.09811666666667,The Liberty Line,"Victor welcomes Miaimi Heat Beat Writer & NBA Insider Greg Sylvander of the Miami Heat Beat to the show! Join them for the in-depth interview as they discuss Russell Westbrook possibly on the move to Miami, if Jimmy Butler leaving actually made the Sixers better as well as debate who was the better SG between Wade/Iverson. Support The Philly Special Podcast today at https://www.patreon.com/VictorAndBrandon for AD FREE episodes, rewards, giveaways and much more for only $1/month! #FlyEaglesFly | #HereTheyCome | #RingTheBell  Follow us on Twitter @ThePhillyPod!  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/866a2e4/podcast/rss
345,show_12QRd2yMvZFNM5uBgu3QR3,3dwlXaMU9hKuW3xYGxduqV,"The Plate Meeting, a LF Umpire Podcast from Close Call Sports",Episode 23 - Scott Kennedy's Catcher Management,1,0.47099998593330383,,different head love mean money person place real sure thank,76.71201666666667,Gil Imber,"Scott Kennedy provides some background on his umpiring career in Minor League Baseball and transitioning into the NCAA ranks, and discusses his philosophy on dealing with teams through relationships with catchers, whom a plate umpire spends an inordinate amount of time with throughout a game. Scott discusses the importance of a proper mindset and attitude both on and off the field, and how to respond to trouble.  ---   Support this podcast: https://anchor.fm/the-plate-meeting/support",https://anchor.fm/s/556c87c/podcast/rss
